record_id,user_id,date,screen_time_minutes,unlock_count,app_switch_count,typing_speed_wpm,scroll_speed,night_usage_minutes,social_app_minutes,productive_app_minutes,night_ratio,unlock_intensity,fragmentation_index,agitation_score,social_ratio,social_opens_per_hour,social_session_avg,social_session_var,late_night_social_ratio,social_inter_open_gap_min,self_report_score,label,prev_label_lag1,roll_3d_screen_time_minutes,roll_7d_screen_time_minutes,roll_3d_social_ratio,roll_7d_social_ratio,roll_3d_app_switch_count,roll_7d_app_switch_count,roll_3d_scroll_speed,roll_7d_scroll_speed,roll_3d_typing_speed_wpm,roll_7d_typing_speed_wpm,dod_pct_screen_time_minutes,dod_pct_app_switch_count,dod_pct_scroll_speed,dod_pct_typing_speed_wpm,raw_formula_stress,stress_score,raw_formula_anxiety,anxiety_score,raw_formula_burnout,burnout_score,raw_formula_addiction,addiction_score,stress_level,anxiety_level,burnout_level,addiction_level
REC_000060,user_002,2026-01-10,474.59,100,91,25.24,249.28,173.53,144.12,46.62,0.3656,0.2107,0.0959,0.1861,0.3037,3.7927,4.8,2.83,0.3656,32.18,1,Burnout,3,487.7333,486.2471,0.4154,0.425,151.0,128.8571,230.1733,238.4143,22.9467,21.9257,-0.1094,-0.1574,0.3678,0.1525,0.2037,0.1618,0.1123,0.1461,0.4871,0.4846,0.2691,0.2571,Low,Medium,High,Low
REC_000061,user_002,2026-01-11,383.3,111,112,14.31,185.78,246.77,118.15,44.86,0.6438,0.2896,0.1461,0.25,0.3082,5.3222,3.47,1.48,0.6438,31.08,1,Burnout,3,499.56,486.84,0.3812,0.4006,119.3333,125.4286,230.3167,232.6843,26.2533,23.8514,-0.1924,0.2308,-0.2547,-0.433,0.1758,0.2122,0.1532,0.1675,0.6008,0.6712,0.3696,0.3192,Low,Medium,High,Medium
REC_000062,user_002,2026-01-12,221.24,44,55,54.07,247.96,20.24,47.79,94.9,0.0915,0.1989,0.1243,0.1847,0.216,2.4408,5.31,3.45,0.0915,135.42,4,Balanced,3,463.5867,465.9457,0.3689,0.3784,103.6667,128.4286,205.77,227.9843,20.4833,22.8086,-0.4228,-0.5089,0.3347,2.0,0.217,0.1455,0.1134,0.1174,0.2137,0.2491,0.1383,0.0,Low,Low,Low,Low
REC_000063,user_002,2026-01-13,444.96,117,122,35.71,222.67,218.18,138.86,33.24,0.4903,0.2629,0.1371,0.2331,0.3121,4.8544,3.86,1.82,0.4903,27.64,1,Burnout,0,359.71,432.5943,0.276,0.3598,86.0,115.7143,227.6733,222.6929,31.2067,27.7671,1.0112,1.2182,-0.102,-0.3396,0.223,0.2852,0.1448,0.1637,0.5114,0.4734,0.3205,0.2984,Medium,Medium,High,Medium
REC_000064,user_002,2026-01-14,423.42,90,174,32.98,262.96,211.52,143.92,49.97,0.4996,0.2126,0.2055,0.2466,0.3399,4.2511,4.8,2.82,0.4996,33.89,1,Burnout,3,349.8333,426.7557,0.2788,0.3409,96.3333,119.0,218.8033,228.03,34.6967,28.31,-0.0484,0.4262,0.1809,-0.0764,0.2489,0.2261,0.1689,0.2033,0.5132,0.5284,0.3284,0.3206,Medium,Medium,High,Medium
REC_000065,user_002,2026-01-15,528.74,89,137,27.86,147.93,173.94,197.86,78.66,0.329,0.1683,0.1296,0.1599,0.3742,3.7448,6.0,4.4,0.329,27.61,1,Burnout,3,363.2067,424.5143,0.2893,0.3314,117.0,117.2857,244.53,230.0457,40.92,30.8329,0.2487,-0.2126,-0.4374,-0.1552,0.2043,0.2259,0.1133,0.0195,0.4851,0.5531,0.2858,0.2743,Medium,Low,High,Medium
REC_000066,user_002,2026-01-16,587.94,112,108,21.58,285.33,236.09,283.66,41.78,0.4016,0.1905,0.0918,0.1925,0.4825,5.5108,5.25,3.38,0.4016,15.78,1,Burnout,3,465.7067,429.8743,0.3421,0.3356,144.3333,114.1429,211.1867,214.1186,32.1833,30.2957,0.112,-0.2117,0.9288,-0.2254,0.2229,0.1707,0.1224,0.0949,0.5519,0.6028,0.3686,0.4398,Low,Low,High,High
REC_000067,user_002,2026-01-17,547.31,106,122,18.5,257.33,198.34,218.08,40.9,0.3624,0.1937,0.1115,0.1877,0.3985,4.6043,5.19,3.3,0.3624,21.25,1,Burnout,3,513.3667,437.7414,0.3989,0.3338,139.6667,114.1429,232.0733,228.8443,27.4733,30.25,-0.0691,0.1296,-0.0981,-0.1427,0.2123,0.2184,0.122,0.1455,0.5256,0.5623,0.3142,0.3191,Low,Medium,High,Medium
REC_000068,user_002,2026-01-18,526.88,114,57,20.44,185.16,158.21,239.57,33.24,0.3003,0.2164,0.0541,0.1524,0.4547,5.8078,4.7,2.7,0.3003,17.9,2,Burnout,3,554.6633,448.13,0.4184,0.3473,122.3333,118.5714,230.1967,229.9943,22.6467,29.2871,-0.0373,-0.5328,-0.2805,0.1049,0.1751,0.1698,0.0931,0.0805,0.4863,0.4349,0.33,0.3524,Low,Low,Medium,Medium
REC_000069,user_002,2026-01-19,550.31,175,214,47.7,846.74,153.45,322.72,52.25,0.2788,0.318,0.1944,0.3743,0.5864,11.121,3.16,1.23,0.2788,8.72,2,Addiction,3,554.0433,468.6414,0.4452,0.3683,95.6667,110.7143,242.6067,229.9057,20.1733,30.1629,0.0445,2.0,2.0,1.3337,0.4231,0.4085,0.2389,0.2418,0.4307,0.3814,0.4294,0.5242,Medium,Medium,Medium,High
REC_000070,user_002,2026-01-20,465.31,65,64,12.8,301.43,269.79,205.24,44.04,0.5798,0.1397,0.0688,0.2028,0.4411,3.6105,7.33,6.58,0.5798,34.81,1,Burnout,2,541.5,515.6514,0.4799,0.4212,131.0,133.4286,429.7433,315.4457,28.88,29.2529,-0.1545,-0.7009,-0.644,-0.7317,0.1863,0.1632,0.1101,0.0819,0.605,0.6105,0.3865,0.4217,Low,Low,High,High
REC_000071,user_002,2026-01-21,560.78,137,100,19.91,248.6,190.89,193.44,38.13,0.3404,0.2443,0.0892,0.1886,0.3449,5.0287,4.12,2.07,0.3404,18.71,2,Burnout,3,514.1667,518.5586,0.4941,0.4396,111.6667,125.1429,444.4433,326.6971,26.98,25.98,0.2052,0.5625,-0.1753,0.5555,0.2067,0.2268,0.1174,0.0931,0.5178,0.6112,0.2904,0.2449,Medium,Low,High,Low
REC_000072,user_002,2026-01-22,507.99,130,103,23.02,261.15,215.92,187.21,52.44,0.425,0.2559,0.1014,0.2104,0.3685,5.5512,3.98,1.94,0.425,19.83,1,Burnout,3,525.4667,538.1814,0.4575,0.4403,126.0,114.5714,465.59,324.6457,26.8033,24.1129,-0.0941,0.03,0.0505,0.1562,0.2103,0.1659,0.129,0.138,0.5304,0.5597,0.3304,0.2866,Low,Low,High,Medium
REC_000073,user_002,2026-01-23,461.97,93,98,20.05,205.1,229.36,160.26,67.6,0.4965,0.2013,0.1061,0.1976,0.3469,4.1561,5.01,3.07,0.4965,30.56,2,Burnout,3,511.36,535.2171,0.3848,0.4395,89.0,109.7143,270.3933,340.82,18.5767,23.4214,-0.0906,-0.0485,-0.2146,-0.129,0.1872,0.0889,0.1204,0.0608,0.5518,0.5525,0.3293,0.2628,Low,Low,High,Low
REC_000074,user_002,2026-01-24,426.4,185,450,62.28,698.83,159.8,333.76,50.72,0.3748,0.4339,0.5277,0.5089,0.7827,20.2627,2.32,0.66,0.3748,7.04,2,Addiction,3,510.2467,517.2214,0.3534,0.4201,100.3333,108.2857,238.2833,329.3586,20.9933,23.2029,-0.077,2.0,2.0,2.0,0.5078,0.5045,0.3992,0.41,0.3996,0.3674,0.6281,0.6821,High,High,Medium,High
REC_000075,user_002,2026-01-25,499.34,68,159,15.74,256.27,179.83,249.61,27.37,0.3601,0.1362,0.1592,0.1871,0.4999,3.9652,7.56,7.01,0.3601,28.5,1,Burnout,2,465.4533,499.9486,0.4994,0.475,217.0,155.1429,388.36,392.43,35.1167,29.4571,0.1711,-0.6467,-0.6333,-0.7473,0.2171,0.2703,0.1328,0.0975,0.5126,0.552,0.3476,0.4624,Medium,Low,High,High
REC_000076,user_002,2026-01-26,479.19,98,153,26.0,258.92,142.61,207.74,62.67,0.2976,0.2045,0.1596,0.1954,0.4335,5.2589,4.95,3.0,0.2976,22.88,1,Burnout,3,462.57,496.0143,0.5432,0.4815,235.6667,169.7143,386.7333,402.5886,32.69,28.7857,-0.0404,-0.0377,0.0103,0.6518,0.2301,0.1459,0.1386,0.0456,0.4566,0.5157,0.3153,0.3351,Low,Low,High,Medium
REC_000077,user_002,2026-01-27,438.48,118,105,23.37,232.49,210.62,160.01,37.99,0.4803,0.2691,0.1197,0.2217,0.3649,5.884,3.72,1.7,0.4803,23.29,2,Burnout,3,468.31,485.8543,0.572,0.4596,254.0,161.0,404.6733,318.6143,34.6733,25.6857,-0.085,-0.3137,-0.1021,-0.1012,0.1997,0.2038,0.1369,0.1814,0.5293,0.5125,0.3489,0.3343,Low,Medium,High,Medium
REC_000078,user_002,2026-01-28,402.77,60,100,14.86,211.09,216.79,174.66,45.09,0.5382,0.149,0.1241,0.1974,0.4336,3.8732,6.72,5.53,0.5382,39.89,1,Burnout,3,472.3367,482.0214,0.4328,0.4488,139.0,166.8571,249.2267,308.7657,21.7033,27.1957,-0.0814,-0.0476,-0.092,-0.3641,0.1779,0.1778,0.1235,0.2044,0.5593,0.5486,0.3736,0.4472,Low,Medium,High,High
REC_000079,user_002,2026-01-29,521.64,84,35,36.36,171.66,144.18,217.02,53.92,0.2764,0.161,0.0335,0.1352,0.416,3.9108,6.38,4.99,0.2764,27.01,2,Burnout,3,440.1467,459.4486,0.4107,0.4614,119.3333,166.8571,234.1667,303.4071,21.41,26.4743,0.2951,-0.65,-0.1868,1.4468,0.1878,0.215,0.0748,0.0854,0.4418,0.4162,0.2884,0.3391,Low,Low,Medium,Medium
REC_000080,user_002,2026-01-30,494.48,86,121,21.48,268.8,208.65,173.74,38.81,0.422,0.1739,0.1224,0.1972,0.3514,3.6402,5.79,4.11,0.422,31.52,1,Burnout,3,454.2967,461.3986,0.4048,0.4682,80.0,157.1429,205.08,290.6229,24.8633,28.38,-0.0521,2.0,0.5659,-0.4092,0.215,0.2197,0.1248,0.1367,0.5272,0.4723,0.3036,0.2603,Low,Low,High,Low
REC_000081,user_002,2026-01-31,469.52,119,137,13.2,191.66,247.63,179.69,29.2,0.5274,0.2535,0.1459,0.2246,0.3827,5.7506,3.99,1.95,0.5274,21.57,1,Burnout,3,472.9633,466.0429,0.4003,0.4689,85.3333,160.4286,217.1833,299.7229,24.2333,28.5843,-0.0505,0.1322,-0.287,-0.3855,0.1889,0.1542,0.1469,0.1235,0.5821,0.5019,0.3688,0.3661,Low,Low,High,Medium
REC_000082,user_002,2026-02-01,394.88,128,116,23.58,194.28,265.9,161.92,21.46,0.6734,0.3241,0.1469,0.265,0.41,7.9011,3.11,1.19,0.6734,20.1,1,Burnout,3,495.2133,472.2029,0.3834,0.4117,97.6667,115.7143,210.7067,227.27,23.68,21.5729,-0.159,-0.1533,0.0137,0.7864,0.1938,0.113,0.1643,0.2356,0.5998,0.6385,0.445,0.4542,Low,Medium,High,High
REC_000083,user_002,2026-02-02,465.77,102,111,22.86,206.04,183.48,196.65,42.43,0.3939,0.219,0.1192,0.1908,0.4222,5.5392,4.57,2.56,0.3939,22.66,1,Burnout,3,452.96,457.28,0.3814,0.3989,124.6667,109.5714,218.2467,218.4143,19.42,22.6929,0.1795,-0.0431,0.0605,-0.0305,0.1969,0.2012,0.1248,0.2063,0.5013,0.4356,0.3424,0.3248,Low,Medium,Medium,Medium
REC_000084,user_002,2026-02-03,412.78,107,93,33.54,199.73,219.58,161.13,44.85,0.5319,0.2592,0.1126,0.2234,0.3904,5.9595,3.93,1.89,0.5319,25.05,1,Burnout,3,443.39,455.3629,0.405,0.3973,121.3333,103.5714,197.3267,210.86,19.88,22.2443,-0.1138,-0.1622,-0.0306,0.4672,0.2008,0.167,0.1347,0.1455,0.5228,0.5683,0.3753,0.3508,Low,Medium,High,Medium
REC_000085,user_002,2026-02-04,499.02,99,104,21.84,243.33,204.12,210.3,52.23,0.409,0.1984,0.1042,0.1909,0.4214,4.9297,5.13,3.22,0.409,22.95,1,Burnout,3,424.4767,451.6914,0.4075,0.4009,106.6667,101.8571,200.0167,206.18,26.66,23.6971,0.2089,0.1183,0.2183,-0.3488,0.204,0.161,0.1201,0.185,0.5223,0.4092,0.3406,0.3789,Low,Medium,Medium,Medium
REC_000086,user_002,2026-02-05,368.78,97,109,25.11,202.53,152.58,163.56,43.98,0.4137,0.263,0.1478,0.2127,0.4435,6.9959,3.8,1.77,0.4137,24.91,1,Burnout,3,459.19,465.4414,0.4113,0.3992,102.6667,102.4286,216.3667,210.7857,26.08,24.6943,-0.261,0.0481,-0.1677,0.1497,0.1943,0.1989,0.141,0.1453,0.4704,0.504,0.3715,0.4369,Low,Low,High,High
REC_000087,user_002,2026-02-06,483.17,115,130,20.98,203.71,244.72,207.31,52.94,0.5065,0.238,0.1345,0.2166,0.4291,6.0848,4.23,2.19,0.5065,19.53,1,Burnout,3,426.86,443.6043,0.4184,0.4031,102.0,113.0,215.1967,215.1957,26.83,23.0871,0.3102,0.1927,0.0058,-0.1645,0.2016,0.1473,0.1416,0.1401,0.5621,0.5409,0.3844,0.439,Low,Low,High,High
REC_000088,user_002,2026-02-07,376.37,70,172,25.58,289.41,217.85,133.32,41.13,0.5788,0.186,0.2285,0.2598,0.3542,3.826,5.56,3.78,0.5788,44.32,1,Burnout,3,450.3233,441.9886,0.4313,0.4142,114.3333,114.2857,216.5233,205.8971,22.6433,23.0157,-0.221,0.3231,0.4207,0.2193,0.2447,0.2506,0.1791,0.1859,0.5465,0.5631,0.3536,0.3883,Medium,Medium,High,High
REC_000089,user_002,2026-02-08,441.8,60,65,14.64,240.53,214.54,162.01,47.74,0.4856,0.1358,0.0736,0.177,0.3667,2.9878,7.36,6.64,0.4856,45.37,2,Burnout,3,409.44,428.6814,0.4089,0.4101,137.0,119.2857,231.8833,219.8614,23.89,24.7843,0.1738,-0.6221,-0.1689,-0.4277,0.1729,0.1996,0.0993,0.0808,0.5503,0.5374,0.3222,0.4081,Low,Low,High,High
REC_000090,user_002,2026-02-09,502.96,60,55,10.0,216.18,179.87,218.44,29.82,0.3576,0.1193,0.0547,0.1431,0.4343,3.1016,8.4,8.65,0.3576,36.04,2,Burnout,3,433.78,435.3843,0.3833,0.4039,122.3333,112.0,244.55,226.4686,20.4,23.5071,0.1384,-0.1538,-0.1012,-0.3169,0.1632,0.088,0.0817,0.1718,0.5243,0.5015,0.312,0.2876,Low,Medium,High,Medium
REC_000091,user_002,2026-02-10,485.46,98,114,37.41,226.6,193.69,178.81,42.76,0.399,0.2019,0.1174,0.2014,0.3683,4.4494,4.97,3.02,0.399,26.52,1,Burnout,3,440.3767,440.6971,0.3851,0.4057,97.3333,104.0,248.7067,227.9171,16.74,21.67,-0.0348,1.0727,0.0482,2.0,0.2259,0.2742,0.1267,0.1821,0.4817,0.4255,0.3115,0.2911,Medium,Medium,Medium,Medium
REC_000092,user_002,2026-02-11,411.11,80,134,25.31,214.62,277.59,155.48,41.16,0.6752,0.1946,0.163,0.2417,0.3782,4.3784,5.18,3.29,0.6752,34.3,2,Burnout,3,476.74,451.08,0.3898,0.4025,78.0,107.0,227.77,231.7557,20.6833,22.2229,-0.1532,0.1754,-0.0529,-0.3234,0.2093,0.2078,0.1541,0.1105,0.6031,0.6011,0.3976,0.4249,Low,Low,High,High
REC_000093,user_002,2026-02-12,600.3,105,121,34.63,205.99,227.36,205.54,79.16,0.3787,0.1749,0.1008,0.1786,0.3424,3.4983,5.87,4.22,0.3787,23.99,1,Burnout,3,466.51,438.5214,0.3936,0.3963,101.0,111.2857,219.1333,227.6543,24.24,22.7186,0.4602,-0.097,-0.0402,0.3682,0.2291,0.2801,0.1137,0.1301,0.52,0.5963,0.2856,0.3074,Medium,Low,High,Medium
REC_000094,user_002,2026-02-13,267.91,133,281,66.37,969.27,124.76,76.35,80.51,0.4657,0.4964,0.5244,0.5971,0.285,8.2862,2.06,0.52,0.4657,31.68,3,Stress,3,498.9567,471.5957,0.363,0.3819,123.0,113.0,215.7367,228.1486,32.45,24.0786,-0.5537,1.3223,2.0,0.9165,0.5511,0.5353,0.4053,0.4131,0.3745,0.4111,0.3366,0.3048,High,High,Medium,Medium
REC_000095,user_002,2026-02-14,433.66,71,125,22.94,151.02,184.14,174.0,40.74,0.4246,0.1637,0.1441,0.1781,0.4012,3.874,6.21,4.73,0.4246,35.94,1,Burnout,1,426.44,440.8443,0.3352,0.3613,178.6667,134.5714,463.2933,337.5143,42.1033,30.5629,0.6187,-0.5552,-0.8442,-0.6544,0.1878,0.28,0.1226,0.1534,0.5033,0.4445,0.3266,0.3137,Medium,Medium,Medium,Medium
REC_000096,user_002,2026-02-15,406.26,122,146,21.34,315.68,215.95,201.8,30.03,0.5315,0.3003,0.1797,0.2718,0.4967,8.8613,3.36,1.39,0.5315,17.23,1,Burnout,3,433.9567,449.0286,0.3429,0.368,175.6667,127.8571,442.0933,317.7443,41.3133,30.1857,-0.0632,0.168,1.0903,-0.0697,0.232,0.3054,0.1791,0.173,0.5446,0.5292,0.4467,0.4287,Medium,Medium,High,High
REC_000097,user_002,2026-02-16,433.95,77,119,18.85,241.93,180.85,216.69,57.02,0.4168,0.1774,0.1371,0.1964,0.4993,5.254,5.7,3.98,0.4168,26.47,1,Burnout,3,369.2767,443.9514,0.3943,0.3866,184.0,139.4286,478.6567,328.48,36.8833,31.1429,0.0682,-0.1849,-0.2336,-0.1167,0.2005,0.2001,0.1306,0.0917,0.5081,0.4879,0.3773,0.3656,Low,Low,High,Medium
REC_000098,user_002,2026-02-17,517.13,40,138,14.42,229.9,163.2,240.73,63.79,0.3156,0.0773,0.1334,0.1527,0.4655,2.0884,13.37,21.91,0.3156,51.27,1,Burnout,3,424.6233,434.0929,0.4657,0.3959,130.0,148.5714,236.21,332.1586,21.0433,32.4071,0.1917,0.1597,-0.0497,-0.235,0.2028,0.1948,0.1068,0.0579,0.5017,0.5284,0.3018,0.3287,Low,Low,High,Medium
REC_000099,user_002,2026-02-18,455.88,87,98,22.53,284.3,178.14,149.26,47.2,0.3908,0.1908,0.1075,0.1954,0.3274,3.6852,5.33,3.48,0.3908,35.15,1,Burnout,3,452.4467,438.6171,0.4872,0.4098,134.3333,152.0,262.5033,332.63,18.2033,29.1229,-0.1184,-0.2899,0.2366,0.5624,0.209,0.0882,0.1187,0.0992,0.497,0.4201,0.2851,0.2843,Low,Low,Medium,Medium
REC_000100,user_002,2026-02-19,455.81,115,105,22.45,194.48,192.27,203.96,44.49,0.4218,0.2523,0.1152,0.1998,0.4475,6.7133,4.0,1.96,0.4218,19.3,1,Burnout,3,468.9867,445.0129,0.4307,0.4025,118.3333,146.8571,252.0433,342.5843,18.6,28.7257,-0.0002,0.0714,-0.3159,-0.0036,0.1906,0.1803,0.1293,0.1557,0.5111,0.563,0.3727,0.2709,Low,Medium,High,Low
REC_000101,user_003,2026-01-01,154.54,13,54,52.63,287.99,6.91,38.78,64.62,0.0447,0.0841,0.1747,0.1701,0.2509,1.1648,12.93,20.47,0.0447,428.49,3,Balanced,0,154.54,154.54,0.2509,0.2509,54.0,54.0,287.99,287.99,52.63,52.63,0.0,0.0,0.0,0.0,0.2314,0.2451,0.1211,0.152,0.1712,0.3099,0.1254,0.1357,Medium,Medium,Medium,Low
REC_000102,user_003,2026-01-02,182.06,45,71,60.69,253.36,11.42,38.84,64.39,0.0627,0.2472,0.195,0.2242,0.2133,2.966,4.32,2.28,0.0627,139.77,4,Balanced,0,154.54,154.54,0.2509,0.2509,54.0,54.0,287.99,287.99,52.63,52.63,0.1781,0.3148,-0.1202,0.1531,0.2468,0.246,0.1503,0.2336,0.1732,0.1811,0.1338,0.1449,Medium,Medium,Low,Low
REC_000103,user_003,2026-01-03,188.26,53,46,51.69,251.78,0.9,40.33,47.52,0.0048,0.2815,0.1222,0.1891,0.2143,3.5058,3.67,1.65,0.0048,113.79,4,Balanced,0,168.3,168.3,0.2321,0.2321,62.5,62.5,270.675,270.675,56.66,56.66,0.0341,-0.3521,-0.0062,-0.1483,0.2085,0.2176,0.1149,0.0,0.1674,0.156,0.1222,0.1619,Low,Low,Low,Low
REC_000104,user_003,2026-01-04,158.24,13,33,36.74,292.51,0.85,45.07,42.17,0.0054,0.0822,0.1043,0.1208,0.2849,1.1375,15.02,27.65,0.0054,427.25,4,Balanced,0,174.9533,174.9533,0.2262,0.2262,57.0,57.0,264.3767,264.3767,55.0033,55.0033,-0.1595,-0.2826,0.1618,-0.2892,0.1846,0.2089,0.0803,0.1646,0.1866,0.2395,0.127,0.1357,Low,Medium,Low,Low
REC_000105,user_003,2026-01-05,191.24,38,37,43.93,280.79,4.67,43.04,65.95,0.0244,0.1987,0.0967,0.1584,0.225,2.5099,5.38,3.55,0.0244,156.09,4,Balanced,0,176.1867,170.775,0.2375,0.2408,50.0,51.0,265.8833,271.41,49.7067,50.4375,0.2085,0.1212,-0.0401,0.1957,0.1951,0.1802,0.0943,0.0,0.1928,0.1394,0.1224,0.1422,Low,Low,Low,Low
REC_000106,user_003,2026-01-06,214.26,35,85,54.34,251.5,1.2,58.96,77.14,0.0056,0.1634,0.1984,0.1863,0.2752,2.5203,6.55,5.26,0.0056,136.19,3,Balanced,0,179.2467,174.868,0.2414,0.2377,38.6667,48.2,275.0267,273.286,44.12,49.136,0.1204,1.2973,-0.1043,0.237,0.2431,0.2538,0.1362,0.1661,0.172,0.2334,0.137,0.0438,Medium,Medium,Low,Low
REC_000107,user_003,2026-01-07,167.25,28,53,55.07,229.47,58.58,55.91,52.41,0.3502,0.1674,0.1584,0.2236,0.3343,3.2286,6.21,4.73,0.3502,141.42,4,Balanced,0,187.9133,181.4333,0.2617,0.2439,51.6667,54.3333,274.9333,269.655,45.0033,50.0033,-0.2194,-0.3765,-0.0876,0.0134,0.2177,0.1859,0.1391,0.1575,0.3084,0.2619,0.2711,0.2719,Low,Medium,Low,Medium
REC_000108,user_003,2026-01-08,195.74,19,31,55.82,190.56,0.66,51.68,78.42,0.0034,0.0971,0.0792,0.1235,0.264,1.5327,10.34,13.09,0.0034,248.85,4,Balanced,0,190.9167,179.4071,0.2782,0.2568,58.3333,54.1429,253.92,263.9143,51.1133,50.7271,0.1703,-0.4151,-0.1696,0.0136,0.1865,0.1257,0.0744,0.0248,0.1613,0.2962,0.1219,0.1255,Low,Low,Low,Low
REC_000109,user_003,2026-01-09,245.7,39,54,45.51,194.45,5.03,69.46,98.68,0.0205,0.1587,0.1099,0.1368,0.2827,2.6862,6.31,4.88,0.0205,108.57,4,Balanced,0,192.4167,185.2929,0.2912,0.2587,56.3333,50.8571,223.8433,249.9957,55.0767,51.1829,0.2552,0.7419,0.0204,-0.1847,0.1905,0.2737,0.0904,0.1026,0.2078,0.1127,0.1461,0.1805,Medium,Low,Low,Low
REC_000110,user_003,2026-01-10,155.09,38,65,52.61,194.57,9.8,56.2,61.78,0.0632,0.245,0.2095,0.2048,0.3624,5.0292,4.32,2.29,0.0632,98.84,4,Balanced,0,202.8967,194.3843,0.2937,0.2686,46.0,48.4286,204.8267,241.58,52.1333,49.0143,-0.3688,0.2037,0.0006,0.156,0.2219,0.1621,0.1478,0.1175,0.1798,0.1452,0.2142,0.2605,Low,Low,Low,Low
REC_000111,user_003,2026-01-11,155.21,29,55,57.51,286.29,20.26,50.13,60.16,0.1305,0.1868,0.1772,0.216,0.323,3.4791,5.57,3.8,0.1305,142.75,3,Balanced,0,198.8433,189.6457,0.303,0.2898,50.0,51.1429,193.1933,233.4071,51.3133,49.1457,0.0008,-0.1538,0.4714,0.0931,0.2393,0.2258,0.1416,0.2062,0.2003,0.2207,0.2031,0.1882,Medium,Medium,Low,Low
REC_000112,user_003,2026-01-12,242.52,62,53,52.86,275.38,13.61,85.18,101.47,0.0561,0.2557,0.1093,0.1929,0.3513,5.1955,4.06,2.02,0.0561,57.02,4,Balanced,0,185.3333,189.2129,0.3227,0.2952,58.0,54.2857,225.1033,232.5186,51.8767,52.1129,0.5625,-0.0364,-0.0381,-0.0809,0.2197,0.2571,0.1151,0.0555,0.2079,0.244,0.2093,0.2929,Medium,Low,Low,Medium
REC_000113,user_003,2026-01-13,147.66,36,73,40.97,215.2,1.78,49.11,36.97,0.0121,0.2438,0.2472,0.1956,0.3326,4.4697,4.46,2.44,0.0121,117.49,4,Balanced,0,184.2733,196.5386,0.3456,0.3133,57.6667,56.5714,252.08,231.7457,54.3267,53.3886,-0.3911,0.3774,-0.2185,-0.2249,0.2213,0.2083,0.1549,0.1806,0.1773,0.1526,0.1814,0.1933,Low,Medium,Low,Low
REC_000114,user_003,2026-01-14,170.59,24,64,48.93,313.98,1.32,41.81,66.63,0.0077,0.1407,0.1876,0.1824,0.2451,1.7586,8.36,8.57,0.0077,253.88,4,Balanced,0,181.7967,187.0243,0.3356,0.3215,60.3333,54.8571,258.9567,226.56,50.4467,51.4786,0.1553,-0.1233,0.459,0.1943,0.239,0.2674,0.1304,0.1737,0.1678,0.231,0.1179,0.1323,Medium,Medium,Low,Low
REC_000115,user_003,2026-01-15,273.09,32,45,51.5,285.91,1.94,92.6,109.01,0.0071,0.1172,0.0824,0.143,0.3391,2.1971,9.26,10.5,0.0071,116.69,3,Balanced,0,186.9233,187.5014,0.3097,0.3087,63.3333,56.4286,268.1867,238.6329,47.5867,50.6014,0.6009,-0.2969,-0.0894,0.0525,0.2155,0.2692,0.0845,0.0018,0.1998,0.1466,0.1597,0.1592,Medium,Low,Low,Low
REC_000116,user_003,2026-01-16,188.25,50,32,49.42,213.63,1.11,45.96,69.59,0.0059,0.2656,0.085,0.1633,0.2441,3.8247,3.83,1.8,0.0059,104.31,3,Balanced,0,197.1133,198.5514,0.3056,0.3195,60.6667,58.4286,271.6967,252.2543,47.1333,49.9843,-0.3107,-0.2889,-0.2528,-0.0404,0.1831,0.1868,0.0937,0.0382,0.1724,0.1176,0.1377,0.0962,Low,Low,Low,Low
REC_000117,user_003,2026-01-17,149.31,54,68,55.63,233.24,21.98,41.32,54.4,0.1472,0.3617,0.2277,0.2641,0.2768,5.626,2.95,1.07,0.1472,92.19,3,Balanced,0,210.6433,190.3443,0.2761,0.3139,47.0,55.2857,271.1733,254.9943,49.95,50.5429,-0.2069,1.125,0.0918,0.1257,0.2409,0.2639,0.1772,0.1384,0.2094,0.1437,0.2111,0.2008,Medium,Low,Low,Low
REC_000118,user_003,2026-01-18,168.04,24,52,36.82,255.23,3.6,48.05,71.34,0.0214,0.1428,0.1547,0.1461,0.2859,2.1423,8.01,7.86,0.0214,211.99,4,Balanced,0,203.55,189.5186,0.2867,0.3017,48.3333,55.7143,244.26,260.5186,52.1833,50.9743,0.1254,-0.2353,0.0943,-0.3381,0.1952,0.2229,0.1063,0.0252,0.1973,0.2078,0.1422,0.1629,Low,Low,Low,Low
REC_000119,user_003,2026-01-19,203.13,30,32,27.99,241.2,6.89,70.26,81.88,0.0339,0.1477,0.0788,0.1139,0.3459,2.9538,7.03,6.05,0.0339,123.69,5,Balanced,0,168.5333,191.3514,0.2689,0.2964,50.6667,55.2857,234.0333,256.0814,47.29,48.0186,0.2088,-0.3846,-0.055,-0.2398,0.1576,0.1155,0.0716,0.1198,0.2333,0.2263,0.1781,0.2071,Low,Low,Low,Low
REC_000120,user_003,2026-01-20,150.21,39,61,60.79,238.29,3.64,37.46,64.78,0.0242,0.2596,0.203,0.2211,0.2494,3.5949,4.16,2.12,0.0242,143.31,4,Balanced,0,173.4933,185.7243,0.3029,0.2956,50.6667,52.2857,243.2233,251.1986,40.1467,44.4657,-0.2605,0.9062,-0.0121,1.1718,0.2413,0.1718,0.1514,0.1723,0.1441,0.0834,0.143,0.1437,Low,Medium,Low,Low
